,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4132,61,36,174507083.33333334,1,40937000.0,1,0,0,0,0,1,0
4133,41,17,169258750.0,1,53533000.0,1,0,0,0,0,0,1
4134,35,11,111527083.33333333,4,1574500.0,2,131,0,0,0,0,0
4135,48,23,220430000.0,2,44086000.0,1,308,0,0,0,1,0
4136,43,19,108902916.66666667,4,31490000.0,3,0,0,0,0,1,0
4137,37,12,68228333.33333333,2,17319500.0,2,0,0,0,0,1,0
4138,47,22,149577500.0,1,9447000.0,1,0,0,1,1,1,1
4139,29,3,106278750.0,1,45660500.0,3,0,0,0,0,0,0
4140,63,38,41986666.666666664,1,23617500.0,2,0,0,0,0,0,0
4141,43,19,82661250.0,3,33064500.0,3,0,0,0,0,0,0
4142,57,32,91845833.33333333,3,25192000.0,3,0,0,0,0,0,0
4143,55,31,26241666.666666668,2,4723500.0,1,0,0,0,0,1,0
4144,47,23,181067500.0,2,51958500.0,1,0,0,0,0,1,1
4145,58,34,82661250.0,4,25192000.0,2,0,0,0,0,0,0
4146,53,28,111527083.33333333,1,20468500.0,3,118,0,0,0,1,0
4147,59,35,236175000.0,2,102342500.0,2,0,1,1,1,1,1
4148,46,22,104966666.66666667,4,31490000.0,3,0,0,0,0,1,0
4149,41,15,69540416.66666667,1,11021500.0,3,0,0,0,0,1,0
4150,46,20,94470000.0,2,26766500.0,2,75,0,0,0,1,0
4151,44,18,161386250.0,3,92895500.0,1,0,1,0,1,1,1
4152,44,18,119399583.33333333,2,12596000.0,3,0,0,0,0,1,0
4153,50,26,194188333.33333334,2,107066000.0,1,0,0,0,0,1,0
4154,51,25,213869583.33333334,2,20468500.0,3,0,1,0,0,1,0
4155,55,30,36738333.333333336,4,1574500.0,3,149,0,0,0,1,1
4156,37,12,253232083.3333333,1,135407000.0,1,0,0,0,0,0,0
4157,34,10,28865833.333333332,3,14170500.0,3,0,0,0,0,1,0
4158,59,34,97094166.66666667,4,11021500.0,1,0,0,0,0,1,1
4159,45,20,91845833.33333333,4,29915500.0,3,0,0,0,0,1,1
4160,30,4,14432916.666666666,1,1574500.0,2,0,0,0,0,1,1
4161,32,8,80037083.33333333,3,40937000.0,2,0,0,0,0,0,0
4162,61,37,53795416.666666664,1,12596000.0,1,0,0,0,0,1,1
4163,54,28,141705000.0,4,29915500.0,2,0,1,0,0,1,0
4164,35,10,30177916.666666668,4,17319500.0,3,0,0,0,0,0,1
4165,63,38,177131250.0,2,59831000.0,3,183,1,0,0,0,0
4166,66,40,39362500.0,2,11021500.0,3,86,0,0,0,0,0
4167,48,24,188940000.0,4,55107500.0,2,0,1,0,0,0,0
4168,60,34,182379583.33333334,4,6298000.0,1,0,1,0,0,1,0
4169,41,17,187627916.66666666,2,42511500.0,3,209,1,0,0,1,0
4170,31,7,57731666.666666664,1,18894000.0,1,0,0,0,0,1,1
4171,58,31,64292083.33333333,4,39362500.0,2,0,0,0,0,1,0
4172,67,42,98406250.0,4,1574500.0,2,182,0,0,0,1,0
4173,35,9,56419583.333333336,2,4723500.0,1,0,0,0,0,1,0
4174,40,14,77412916.66666667,3,7872500.0,3,0,0,0,0,1,0
4175,42,17,202060833.33333334,3,77150500.0,1,0,1,0,1,1,1
4176,44,18,98406250.0,1,11021500.0,3,0,0,0,0,0,1
4177,47,23,98406250.0,1,40937000.0,2,0,0,0,0,0,1
4178,59,35,115463333.33333333,2,25192000.0,1,278,0,0,0,0,0
4179,29,3,119399583.33333333,1,53533000.0,3,0,1,0,0,0,0
4180,36,6,14432916.666666666,1,10549150.000000002,3,0,0,1,1,1,1
4181,47,22,28865833.333333332,1,6298000.0,3,0,0,0,0,1,0
4182,55,29,64292083.33333333,2,12596000.0,3,220,0,0,0,0,1
4183,41,17,183691666.66666666,1,55107500.0,1,342,0,0,0,0,0
4184,51,25,129896250.0,2,37788000.0,2,0,0,0,0,0,0
4185,26,2,107590833.33333333,2,39362500.0,1,199,0,0,0,0,0
4186,33,9,13120833.333333334,4,15745000.0,1,81,0,0,0,0,1
4187,30,5,143017083.33333334,4,34639000.0,2,103,0,0,0,0,1
4188,30,4,59043750.0,4,20468500.0,3,0,0,0,0,0,0
4189,45,19,122023750.0,2,26766500.0,2,0,0,0,0,0,0
4190,40,16,116775416.66666667,3,61405500.0,2,216,1,1,1,1,0
4191,42,15,51171250.0,3,15745000.0,2,132,0,0,0,0,0
4192,50,26,27553750.0,1,3149000.0,1,89,0,0,0,1,0
4193,62,37,40674583.333333336,3,3149000.0,1,0,0,0,0,1,0
4194,63,37,40674583.333333336,1,7872500.0,3,0,0,0,0,1,0
4195,43,19,68228333.33333333,4,34639000.0,2,0,0,0,0,0,0
4196,49,25,17057083.333333332,1,14170500.0,3,0,0,0,0,1,0
4197,51,25,27553750.0,2,6298000.0,3,76,0,1,0,1,0
4198,61,36,65604166.66666667,4,26766500.0,1,189,0,0,0,1,0
4199,43,19,106278750.0,4,3149000.0,3,0,0,0,0,0,1
4200,43,19,97094166.66666667,4,29915500.0,1,0,0,0,0,0,1
4201,61,36,116775416.66666667,3,7872500.0,1,0,0,0,0,1,0
4202,35,9,107590833.33333333,3,14170500.0,2,0,0,0,0,1,0
4203,59,33,115463333.33333333,4,29915500.0,2,0,0,0,0,0,0
4204,40,16,80037083.33333333,3,33064500.0,3,0,0,0,0,0,0
4205,61,36,182379583.33333334,2,61405500.0,1,0,0,0,0,0,0
4206,48,23,38050416.666666664,1,20468500.0,2,0,0,0,0,0,0
4207,37,11,66916250.0,3,33064500.0,1,0,0,0,0,1,1
4208,56,32,76100833.33333333,1,28341000.0,3,241,0,0,0,1,0
4209,35,9,27553750.0,2,22043000.0,3,125,0,0,0,1,0
4210,35,8,56419583.333333336,2,26294149.999999996,2,0,0,0,0,0,0
4211,40,16,136456666.66666666,2,28341000.0,2,0,0,0,0,0,0
4212,50,23,11808750.0,1,7872500.0,2,98,0,0,0,1,0
4213,49,25,51171250.0,3,29915500.0,2,0,0,0,0,0,0
4214,46,22,116775416.66666667,1,42511500.0,1,0,0,1,1,1,1
4215,64,40,27553750.0,2,4723500.0,3,0,0,0,0,0,0
4216,60,35,226990416.66666666,3,48809500.0,3,0,1,0,0,1,0
4217,45,21,38050416.666666664,1,4723500.0,3,105,0,0,0,1,1
4218,52,27,56419583.333333336,4,3149000.0,2,0,0,0,0,0,1
4219,58,34,39362500.0,3,6298000.0,2,0,0,0,0,0,0
4220,54,30,51171250.0,4,1574500.0,3,0,0,1,0,1,0
4221,48,22,108902916.66666667,2,6298000.0,3,248,0,0,0,1,0
4222,51,25,76100833.33333333,3,11021500.0,2,223,0,0,0,0,0
4223,53,26,10496666.666666666,1,7872500.0,2,0,0,0,0,0,1
4224,57,27,51171250.0,3,15745000.0,3,0,0,1,0,0,1
4225,43,18,267665000.0,2,138556000.0,1,0,0,0,0,1,0
4226,37,13,59043750.0,1,28341000.0,1,0,0,0,0,0,0
4227,32,7,145641250.0,1,59831000.0,1,0,0,1,0,0,0
4228,34,10,108902916.66666667,2,31490000.0,2,148,0,0,0,0,0
4229,54,24,108902916.66666667,1,47235000.0,3,0,0,0,0,0,0
4230,62,36,150889583.33333334,2,44086000.0,1,202,0,0,0,1,1
4231,56,32,78725000.0,1,28341000.0,3,227,0,0,0,1,0
4232,39,15,69540416.66666667,1,28341000.0,1,0,0,0,0,0,0
4233,32,7,175819166.66666666,2,51958500.0,1,0,0,0,0,1,0
4234,50,24,119399583.33333333,1,12596000.0,3,0,0,0,0,1,0
4235,27,1,119399583.33333333,2,3149000.0,1,0,0,0,0,1,0
4236,37,12,167946666.66666666,2,61405500.0,1,0,0,0,0,1,1
4237,60,34,102342500.0,3,69278000.0,1,0,0,1,0,0,0
4238,43,19,211245416.66666666,2,119662000.0,1,464,0,0,0,1,0
4239,62,36,78725000.0,3,34639000.0,3,0,0,0,0,1,0
4240,39,14,211245416.66666666,1,64554499.99999999,1,509,0,1,0,0,0
4241,34,9,52483333.333333336,4,31490000.0,2,0,0,0,0,1,1
4242,46,21,89221666.66666667,1,3149000.0,2,0,0,0,0,1,0
4243,46,22,97094166.66666667,3,11021500.0,1,0,0,0,0,1,0
4244,51,26,72164583.33333333,3,31490000.0,2,93,0,0,0,1,0
4245,44,20,190252083.33333334,1,55107500.0,1,0,0,0,0,0,1
4246,60,35,31490000.0,1,23617500.0,2,0,0,0,0,0,0
4247,65,39,13120833.333333334,1,12596000.0,2,0,0,0,0,1,0
4248,58,33,181067500.0,2,61405500.0,1,0,0,1,0,1,0
4249,37,12,82661250.0,4,33064500.0,3,0,0,0,0,1,0
4250,52,28,70852500.0,4,1574500.0,3,0,0,0,0,0,1
4251,42,16,81349166.66666667,3,14170500.0,3,0,0,0,0,1,0
4252,54,29,106278750.0,1,1574500.0,3,0,0,0,0,0,0
4253,54,28,80037083.33333333,3,47235000.0,2,0,0,0,0,1,1
4254,51,27,89221666.66666667,1,25192000.0,3,0,0,0,0,1,0
4255,59,35,102342500.0,2,44086000.0,1,0,0,0,0,1,0
4256,41,17,216493750.0,2,119662000.0,1,157,0,0,0,0,0
4257,43,17,62980000.0,3,34639000.0,2,0,0,0,0,0,1
4258,52,26,203372916.66666666,3,113364000.0,2,0,1,0,0,1,0
4259,52,26,207309166.66666666,2,58256500.0,3,251,1,0,0,0,1
4260,57,31,68228333.33333333,1,22043000.0,1,0,0,0,0,1,0
4261,53,28,23617500.0,4,12596000.0,1,0,0,0,0,0,0
4262,58,33,55107500.0,4,26766500.0,1,0,0,0,0,0,0
4263,59,33,23617500.0,2,3149000.0,3,0,0,0,0,0,0
4264,57,31,52483333.333333336,2,4723500.0,1,0,0,1,1,1,1
4265,27,2,57731666.666666664,4,9447000.0,2,0,0,1,1,1,0
4266,42,16,14432916.666666666,1,3149000.0,1,87,0,0,0,0,1
4267,52,26,254544166.6666667,2,89746500.0,2,0,1,0,0,1,0
4268,49,23,141705000.0,2,37788000.0,2,0,0,0,0,1,0
4269,47,23,15745000.0,4,7872500.0,2,0,0,0,0,0,0
4270,45,19,24929583.333333332,3,23617500.0,1,94,0,0,0,1,1
4271,25,1,196812500.0,1,99665850.0,1,0,0,0,0,0,0
4272,47,22,116775416.66666667,4,29915500.0,3,0,0,0,0,1,0
4273,44,19,108902916.66666667,2,59831000.0,3,0,0,1,0,0,1
4274,30,3,103654583.33333333,4,31490000.0,2,0,0,0,0,1,0
4275,63,38,133832500.0,4,53533000.0,2,0,0,0,0,0,0
4276,50,24,203372916.66666666,1,114938500.0,1,0,0,0,0,1,1
4277,40,16,181067500.0,1,55107500.0,1,0,0,0,0,1,0
4278,56,31,66916250.0,3,26766500.0,1,0,0,0,0,1,1
4279,39,15,104966666.66666667,2,28341000.0,2,86,0,0,0,1,1
4280,42,18,177131250.0,2,51958500.0,1,0,0,1,1,1,1
4281,28,1,44610833.333333336,4,23617500.0,2,162,0,0,0,0,1
4282,26,0,255856250.0,3,99665850.0,3,0,1,1,1,1,0
4283,58,32,81349166.66666667,3,34639000.0,3,217,0,0,1,1,1
4284,38,13,226990416.66666666,2,51958500.0,1,243,0,0,0,0,0
4285,23,3,195500416.66666666,2,113364000.0,1,0,0,0,0,1,0
4286,53,29,26241666.666666668,1,3149000.0,1,131,0,0,0,1,1
4287,54,28,55107500.0,4,39362500.0,1,0,0,0,0,1,1
4288,42,17,36738333.333333336,1,9447000.0,3,0,0,0,0,0,1
4289,54,28,124647916.66666667,1,29915500.0,2,0,0,0,0,1,0
4290,66,42,124647916.66666667,2,0.0,3,0,0,0,0,1,0
4291,46,21,44610833.333333336,1,1574500.0,1,124,0,0,0,1,0
4292,63,37,250607916.66666666,2,67703500.0,3,205,1,0,0,0,0
4293,63,38,53795416.666666664,2,23617500.0,1,173,0,0,0,1,1
4294,58,34,196812500.0,1,116513000.0,1,481,0,0,0,1,0
4295,65,41,119399583.33333333,2,0.0,3,146,0,0,0,0,0
4296,35,9,110215000.0,4,34639000.0,2,0,0,0,0,1,0
4297,33,9,95782083.33333333,4,53533000.0,1,140,0,0,0,1,0
4298,43,19,160074166.66666666,1,4723500.0,1,0,0,0,0,1,0
4299,30,5,95782083.33333333,1,40937000.0,2,133,0,0,0,1,0
4300,61,37,26241666.666666668,2,4723500.0,3,0,0,0,0,1,0
4301,49,24,170570833.33333334,4,17319500.0,1,281,1,0,1,1,0
4302,52,27,111527083.33333333,3,53533000.0,3,0,1,0,0,0,0
4303,45,21,175819166.66666666,2,51958500.0,1,0,0,0,0,1,1
4304,64,39,128584166.66666666,3,28341000.0,2,80,0,0,0,1,0
4305,26,1,70852500.0,2,25192000.0,3,0,0,1,0,0,0
4306,35,11,53795416.666666664,3,31490000.0,1,0,0,0,0,1,0
4307,45,19,167946666.66666666,4,94470000.0,3,0,1,0,0,1,0
4308,44,20,173195000.0,3,40937000.0,1,308,1,0,0,0,0
4309,34,8,246671666.66666666,1,45660500.0,3,0,1,0,0,1,0
4310,65,41,223054166.66666666,4,96044500.0,2,0,1,0,1,1,1
4311,32,8,18369166.666666668,3,14170500.0,3,111,0,0,0,0,0
4312,41,15,122023750.0,1,44086000.0,3,0,0,0,0,1,0
4313,52,28,103654583.33333333,1,42511500.0,2,0,0,0,0,1,1
4314,35,9,103654583.33333333,4,34639000.0,2,0,0,0,0,0,0
4315,51,26,81349166.66666667,4,28341000.0,3,119,0,0,0,1,0
4316,30,6,124647916.66666667,2,3149000.0,1,0,0,1,0,1,0
4317,58,33,78725000.0,4,20468500.0,3,0,0,0,0,1,0
4318,49,23,98406250.0,1,23617500.0,2,0,0,0,0,0,1
4319,63,38,111527083.33333333,4,1574500.0,2,0,0,0,0,0,1
4320,40,15,187627916.66666666,1,64554499.99999999,1,0,0,0,0,1,0
4321,27,0,44610833.333333336,1,31490000.0,2,112,0,0,0,0,1
4322,38,14,57731666.666666664,2,26766500.0,1,0,0,0,0,0,0
4323,52,28,40674583.333333336,4,14170500.0,2,151,0,1,0,1,0
4324,49,24,17057083.333333332,4,12596000.0,1,111,0,0,0,1,0
4325,59,35,68228333.33333333,4,23617500.0,1,0,0,0,0,1,1
4326,32,8,55107500.0,1,3149000.0,3,102,0,0,0,1,0
4327,30,4,133832500.0,4,33064500.0,3,139,0,0,0,0,1
4328,64,38,187627916.66666666,2,100768000.0,3,0,1,1,1,1,0
4329,59,33,13120833.333333334,4,11021500.0,3,0,0,0,0,1,0
4330,62,37,57731666.666666664,1,17319500.0,3,0,0,0,0,0,0
4331,61,37,207309166.66666666,2,94470000.0,1,306,0,1,1,1,1
4332,53,26,15745000.0,2,15745000.0,2,0,0,0,0,0,1
4333,51,26,77412916.66666667,1,18894000.0,1,139,0,0,0,1,0
4334,55,29,120711666.66666667,1,29915500.0,2,0,0,0,0,0,0
4335,36,10,107590833.33333333,2,44086000.0,1,0,0,0,0,0,1
4336,44,19,57731666.666666664,4,0.0,2,0,0,0,0,0,0
4337,26,2,238799166.66666666,2,50384000.0,2,0,1,0,0,0,0
4338,54,30,158762083.33333334,2,6298000.0,1,0,0,0,0,1,0
4339,35,11,49859166.666666664,1,26766500.0,1,0,0,0,0,0,1
4340,34,10,120711666.66666667,2,42511500.0,1,0,0,1,1,0,1
4341,28,3,69540416.66666667,2,25192000.0,3,0,0,0,0,0,0
4342,32,7,59043750.0,3,36213500.0,1,83,0,1,0,1,0
4343,38,14,82661250.0,1,56682000.0,2,0,0,1,0,1,0
4344,53,28,237487083.33333334,1,127534500.0,1,0,0,0,0,1,0
4345,26,1,241423333.33333334,2,66129000.0,3,577,1,0,1,1,1
4346,45,21,43298750.0,3,7872500.0,1,136,0,0,1,1,1
4347,58,33,28865833.333333332,3,3149000.0,1,0,0,0,0,1,0
4348,59,33,129896250.0,2,42511500.0,1,0,0,0,0,0,0
4349,45,18,57731666.666666664,3,15745000.0,2,193,0,0,0,0,0
4350,64,39,132520416.66666666,4,53533000.0,2,0,0,0,0,0,1
4351,30,3,41986666.666666664,1,31490000.0,2,0,0,0,0,1,1
4352,40,16,77412916.66666667,4,42039150.0,1,0,0,0,0,1,0
4353,61,36,32802083.333333336,2,7872500.0,2,0,0,0,0,1,1
4354,40,16,183691666.66666666,3,88172000.0,1,0,1,0,0,0,0
4355,40,10,38050416.666666664,1,11808750.0,3,0,0,0,0,1,0
4356,43,19,45922916.666666664,1,11021500.0,1,0,0,0,0,0,0
4357,39,14,185003750.0,4,99193500.0,1,0,1,1,1,1,1
4358,35,11,98406250.0,4,31490000.0,3,79,0,0,0,0,0
4359,38,12,76100833.33333333,2,44086000.0,1,0,0,0,0,1,0
4360,67,43,53795416.666666664,2,17319500.0,1,0,0,0,0,0,0
4361,55,30,55107500.0,2,31490000.0,2,196,0,0,0,0,1
4362,28,2,72164583.33333333,3,17319500.0,2,0,0,0,0,0,0
4363,30,4,23617500.0,4,4723500.0,2,84,0,0,0,1,0
4364,59,35,98406250.0,4,36213500.0,3,0,0,1,0,0,0
4365,26,2,111527083.33333333,2,39362500.0,1,0,0,0,0,0,0
4366,52,28,56419583.333333336,4,17319500.0,2,0,0,0,0,0,0
4367,40,15,195500416.66666666,2,61405500.0,1,319,0,0,0,1,1
4368,31,7,32802083.333333336,2,15745000.0,2,0,0,1,1,1,1
4369,50,25,24929583.333333332,4,6298000.0,2,103,0,0,0,1,1
4370,27,3,23617500.0,1,6298000.0,3,0,0,0,0,0,0
4371,64,39,17057083.333333332,4,9447000.0,2,0,0,0,0,1,0
4372,34,10,53795416.666666664,1,37788000.0,2,0,0,0,0,0,0
4373,30,6,182379583.33333334,1,67703500.0,1,0,0,0,0,1,0
4374,39,15,81349166.66666667,3,36685850.0,1,131,0,0,1,1,1
4375,34,10,66916250.0,3,31490000.0,1,130,0,0,0,0,0
4376,40,15,93157916.66666667,3,47235000.0,1,272,0,0,0,1,0
4377,33,8,190252083.33333334,1,42511500.0,3,0,1,0,0,1,0
4378,38,12,59043750.0,4,18894000.0,2,138,0,0,0,1,0
4379,42,17,69540416.66666667,4,29915500.0,3,0,0,0,0,1,0
4380,37,13,83973333.33333333,1,23617500.0,3,0,0,0,0,1,0
4381,33,8,51171250.0,4,12596000.0,1,0,0,0,0,1,0
4382,60,34,49859166.666666664,3,34639000.0,3,0,0,1,0,0,0
4383,28,4,111527083.33333333,3,39362500.0,1,0,0,0,0,1,0
4384,45,20,80037083.33333333,3,42511500.0,2,0,0,0,0,0,1
4385,56,32,30177916.666666668,1,18894000.0,3,127,0,0,0,1,1
4386,53,27,160074166.66666666,1,37788000.0,1,330,0,0,0,0,0
4387,37,12,94470000.0,4,11021500.0,3,0,0,0,0,0,0
4388,47,21,161386250.0,1,114938500.0,1,0,0,0,0,0,0
4389,58,32,52483333.333333336,1,25192000.0,1,0,0,1,1,1,1
4390,52,26,81349166.66666667,4,44086000.0,2,0,0,0,0,1,0
4391,46,22,148265416.66666666,2,51958500.0,1,0,0,0,0,0,1
4392,52,27,106278750.0,4,59831000.0,2,0,0,0,0,0,0
4393,24,0,77412916.66666667,4,25192000.0,1,0,0,0,0,0,0
4394,57,31,32802083.333333336,2,11021500.0,2,103,0,0,0,0,0
4395,66,41,32802083.333333336,4,9447000.0,2,0,0,0,0,1,1
4396,30,5,18369166.666666668,4,7872500.0,3,0,0,0,0,1,0
4397,48,23,24929583.333333332,1,1574500.0,1,0,0,0,0,1,0
4398,63,37,80037083.33333333,1,39362500.0,3,0,0,0,0,0,0
4399,48,23,27553750.0,1,1574500.0,1,0,0,0,0,0,0
4400,34,10,57731666.666666664,1,20940850.000000004,1,0,0,0,0,1,0
4401,60,35,55107500.0,3,23617500.0,1,0,0,0,0,0,1
4402,55,25,68228333.33333333,1,22043000.0,3,207,0,1,0,0,0
4403,50,24,146953333.33333334,1,0.0,1,0,0,0,0,0,0
4404,29,5,44610833.333333336,1,6298000.0,3,0,0,0,0,0,0
4405,61,35,108902916.66666667,2,26766500.0,3,245,0,0,0,1,0
4406,50,25,31490000.0,4,6298000.0,2,137,0,0,0,1,0
4407,37,13,93157916.66666667,2,26766500.0,2,0,0,0,0,1,1
4408,64,40,237487083.33333334,2,36213500.0,2,0,1,0,1,1,1
4409,43,19,98406250.0,4,3149000.0,3,102,0,0,0,1,0
4410,39,14,200748750.0,2,47235000.0,1,0,0,0,0,0,0
4411,23,2,98406250.0,2,28341000.0,2,0,0,0,0,1,1
4412,34,10,24929583.333333332,4,6298000.0,2,0,0,0,0,0,0
4413,29,2,40674583.333333336,4,23617500.0,2,0,0,0,0,0,1
4414,33,8,233550833.33333334,3,133832500.0,1,0,1,1,1,1,0
4415,60,35,85285416.66666667,2,23617500.0,1,220,0,0,0,0,1
4416,49,25,10496666.666666666,1,4723500.0,1,97,0,0,0,0,0
4417,54,28,120711666.66666667,2,17319500.0,1,0,0,0,0,1,0
4418,59,34,190252083.33333334,4,28341000.0,1,198,1,0,0,1,0
4419,42,17,111527083.33333333,1,58256500.0,3,272,0,0,0,0,0
4420,62,38,195500416.66666666,1,74001500.0,1,0,0,0,0,1,0
4421,63,38,11808750.0,4,9447000.0,2,100,0,0,0,1,1
4422,57,31,215181666.66666666,2,59831000.0,3,422,1,0,1,1,1
4423,61,36,52483333.333333336,3,7872500.0,2,100,0,1,0,0,0
4424,35,10,70852500.0,1,39362500.0,3,0,0,0,0,0,1
4425,26,0,215181666.66666666,2,62980000.0,3,301,1,0,0,1,0
4426,33,8,183691666.66666666,1,72427000.0,1,0,0,0,0,1,0
4427,31,7,23617500.0,1,6298000.0,3,0,0,0,0,0,0
4428,51,27,15745000.0,4,15745000.0,1,0,0,1,0,1,0
4429,55,29,183691666.66666666,2,42511500.0,1,0,0,0,0,1,0
4430,38,12,31490000.0,2,12596000.0,3,0,0,0,0,1,1
4431,38,12,78725000.0,2,28341000.0,1,0,0,0,0,1,0
4432,53,27,65604166.66666667,2,12596000.0,3,0,0,0,0,1,0
4433,62,38,57731666.666666664,1,29915500.0,2,0,0,0,0,0,1
4434,35,9,66916250.0,4,34639000.0,2,110,0,0,0,1,0
4435,46,21,44610833.333333336,2,20468500.0,1,116,0,0,0,0,0
4436,60,35,43298750.0,2,7872500.0,2,0,0,0,0,1,0
4437,63,38,82661250.0,2,23617500.0,1,0,0,0,0,1,0
4438,43,18,28865833.333333332,2,0.0,3,0,0,0,0,0,0
4439,33,7,136456666.66666666,2,56682000.0,3,0,1,0,0,0,1
4440,43,19,98406250.0,3,4723500.0,3,0,0,0,0,0,0
4441,62,36,98406250.0,2,26766500.0,3,0,0,0,0,0,0
4442,48,23,81349166.66666667,4,56682000.0,3,83,0,0,0,0,1
4443,38,14,62980000.0,1,28341000.0,1,169,0,0,0,0,0
4444,36,10,95782083.33333333,2,44086000.0,1,0,0,0,0,1,1
4445,49,25,177131250.0,2,22043000.0,1,82,0,0,0,1,1
4446,61,35,80037083.33333333,3,34639000.0,3,117,0,0,0,1,1
4447,49,22,102342500.0,3,31490000.0,2,0,0,0,0,1,0
4448,59,34,52483333.333333336,3,14170500.0,3,0,0,0,0,1,0
4449,30,6,57731666.666666664,1,3149000.0,3,0,0,0,0,0,1
4450,44,20,59043750.0,2,39362500.0,1,0,0,0,0,1,0
4451,67,41,23617500.0,2,6298000.0,1,0,0,0,0,1,0
4452,59,35,69540416.66666667,4,36213500.0,3,174,0,0,0,1,0
4453,37,11,14432916.666666666,3,1574500.0,2,0,0,0,0,0,0
4454,50,24,49859166.666666664,3,9447000.0,2,0,0,0,0,1,0
4455,56,31,36738333.333333336,1,23617500.0,2,0,0,1,1,1,1
4456,29,3,45922916.666666664,2,4723500.0,1,88,0,0,1,1,1
4457,55,29,106278750.0,3,26766500.0,2,171,0,0,0,1,0
4458,48,22,118087500.0,2,12596000.0,3,205,0,0,0,0,0
4459,32,8,150889583.33333334,1,62980000.0,1,0,0,0,0,0,0
4460,47,22,102342500.0,1,3149000.0,2,0,0,0,0,1,0
4461,46,21,39362500.0,4,29915500.0,3,0,0,0,0,1,0
4462,33,7,51171250.0,4,12596000.0,1,0,0,0,0,1,1
4463,39,13,90533750.0,3,1574500.0,1,0,0,0,0,0,0
4464,60,35,38050416.666666664,3,3149000.0,1,79,0,0,0,1,1
4465,39,15,70852500.0,4,34639000.0,2,0,0,0,0,0,1
4466,34,10,78725000.0,3,44086000.0,1,0,0,0,1,1,1
4467,55,30,129896250.0,1,1574500.0,3,0,0,0,0,0,0
4468,67,42,66916250.0,3,34639000.0,1,0,0,0,0,1,1
4469,40,14,69540416.66666667,3,7872500.0,3,0,0,1,1,1,1
4470,44,20,145641250.0,2,83448500.0,2,0,1,0,0,1,0
4471,56,30,103654583.33333333,3,12596000.0,1,302,0,0,0,0,0
4472,50,25,118087500.0,1,44086000.0,2,0,0,0,0,1,0
4473,31,5,23617500.0,2,4723500.0,1,124,0,0,0,1,1
4474,66,41,95782083.33333333,3,37788000.0,1,0,0,0,0,0,0
4475,43,18,77412916.66666667,3,12596000.0,3,91,0,0,0,1,0
4476,58,32,52483333.333333336,2,4723500.0,1,0,0,0,0,0,0
4477,33,9,53795416.666666664,1,23617500.0,2,0,0,0,1,1,1
4478,33,9,69540416.66666667,1,33064500.0,3,0,0,0,0,0,0
4479,32,8,167946666.66666666,2,68175850.0,1,0,0,0,0,1,0
4480,55,30,190252083.33333334,2,94470000.0,3,0,1,0,0,1,0
4481,25,2,45922916.666666664,4,15745000.0,3,0,0,0,0,1,0
4482,40,14,36738333.333333336,2,12596000.0,3,0,0,0,0,0,0
4483,54,28,203372916.66666666,1,15745000.0,1,256,0,0,0,1,1
4484,36,11,255856250.0,2,47235000.0,1,0,0,0,0,1,1
4485,35,9,65604166.66666667,4,34639000.0,2,0,0,0,0,0,0
4486,44,19,62980000.0,3,12596000.0,3,0,0,0,0,0,1
4487,38,14,106278750.0,1,56682000.0,2,0,0,0,0,1,1
4488,30,4,65604166.66666667,1,23617500.0,1,0,0,0,0,0,0
4489,39,13,27553750.0,3,3149000.0,2,0,0,0,0,1,0
4490,35,9,186315833.33333334,2,0.0,1,0,0,1,0,1,0
4491,41,16,83973333.33333333,4,6298000.0,1,0,0,0,0,1,0
4492,56,26,119399583.33333333,1,47235000.0,3,0,0,0,0,1,1
4493,52,28,97094166.66666667,1,40937000.0,2,0,0,0,0,1,1
4494,29,4,238799166.66666666,1,58256500.0,3,0,1,0,0,1,0
4495,38,14,107590833.33333333,4,42039150.0,1,0,0,0,0,0,0
4496,51,25,59043750.0,4,40937000.0,1,0,0,0,0,0,0
4497,45,21,111527083.33333333,2,50384000.0,1,0,0,1,0,1,0
4498,51,26,174507083.33333334,1,9447000.0,1,328,0,0,0,0,0
4499,53,26,28865833.333333332,1,7872500.0,2,0,0,0,0,1,1
4500,50,26,31490000.0,4,7872500.0,2,0,0,0,0,0,1
4501,59,33,49859166.666666664,3,34639000.0,3,178,0,1,1,1,1
4502,57,32,104966666.66666667,2,0.0,3,0,0,0,0,0,0
4503,45,21,43298750.0,3,7872500.0,1,108,0,0,0,1,0
4504,27,1,53795416.666666664,4,28341000.0,3,147,0,0,0,0,0
4505,40,15,118087500.0,4,17319500.0,2,0,0,1,0,1,0
4506,39,13,116775416.66666667,1,44086000.0,3,153,0,0,0,1,1
4507,26,1,10496666.666666666,2,14170500.0,3,0,0,0,0,0,1
4508,27,2,111527083.33333333,1,29915500.0,1,0,0,0,0,1,1
4509,55,30,69540416.66666667,3,26766500.0,1,0,0,0,0,1,0
4510,64,39,26241666.666666668,3,1574500.0,3,0,0,0,0,0,0
4511,41,17,11808750.0,1,15745000.0,1,0,0,0,0,1,1
4512,46,22,32802083.333333336,4,9447000.0,1,0,0,0,0,1,1
4513,43,19,149577500.0,1,26766500.0,1,0,0,0,0,1,0
4514,24,3,53795416.666666664,4,15745000.0,3,0,0,0,0,1,0
